ImageID,boxID_p,labelID_p,predTag_p,x_center_p,y_center_p,width_p,height_p,confidence,judge
391,0.0,8.0,1.0,0.3992,0.4988,0.5974,0.3658,0.8922,same NG
392,0.0,0.0,1.0,0.508,0.4748,0.3389,0.8024,0.8314,same NG
393,0.0,8.0,1.0,0.5021,0.4987,0.2944,0.8324,0.9407,same NG
394,0.0,8.0,1.0,0.5234,0.4802,0.2992,0.8364,0.916,same NG
395,0.0,8.0,1.0,0.5104,0.4974,0.2969,0.8366,0.935,same NG
396,0.0,8.0,1.0,0.5194,0.4961,0.2975,0.8416,0.9323,same NG
397,0.0,8.0,1.0,0.5342,0.4685,0.3007,0.8135,0.9235,same NG
398,0.0,8.0,1.0,0.4963,0.4993,0.2949,0.8302,0.9392,same NG
399,0.0,8.0,1.0,0.4159,0.49,0.3022,0.8273,0.9358,same NG
400,0.0,8.0,1.0,0.4733,0.4893,0.3064,0.8426,0.9249,same NG
401,0.0,8.0,1.0,0.4629,0.4873,0.2941,0.8425,0.9321,same NG
402,0.0,8.0,1.0,0.505,0.4904,0.2964,0.8323,0.9367,same NG
403,0.0,8.0,1.0,0.4822,0.4754,0.3011,0.8282,0.9231,same NG
404,0.0,8.0,1.0,0.4986,0.4897,0.3001,0.8391,0.9406,same NG
405,0.0,8.0,1.0,0.5217,0.472,0.2946,0.82,0.8238,same NG
406,0.0,8.0,1.0,0.5202,0.4965,0.2986,0.8217,0.9328,same NG
407,0.0,8.0,1.0,0.4992,0.5184,0.3019,0.8375,0.9327,same NG
408,0.0,8.0,1.0,0.5039,0.4616,0.3019,0.819,0.9381,same NG
409,0.0,8.0,1.0,0.492,0.5186,0.3052,0.8436,0.9379,same NG
410,0.0,8.0,1.0,0.4965,0.4765,0.3011,0.8314,0.9389,same NG
411,0.0,8.0,1.0,0.515,0.512,0.298,0.8206,0.9344,same NG
412,0.0,8.0,1.0,0.4379,0.4789,0.2959,0.822,0.9293,same NG
413,0.0,8.0,1.0,0.4924,0.5204,0.2967,0.8304,0.9303,same NG
414,0.0,8.0,1.0,0.4695,0.4932,0.301,0.8335,0.9348,same NG
415,0.0,8.0,1.0,0.3958,0.4932,0.2975,0.8164,0.9397,same NG
416,0.0,8.0,1.0,0.4649,0.4842,0.3031,0.8389,0.9356,same NG
417,0.0,8.0,1.0,0.4065,0.4631,0.2985,0.8007,0.9296,same NG
418,0.0,8.0,1.0,0.4942,0.4964,0.3022,0.8312,0.9417,same NG
419,0.0,8.0,1.0,0.4957,0.4996,0.2904,0.8308,0.9378,same NG
420,0.0,8.0,1.0,0.4991,0.5068,0.2931,0.8358,0.9422,same NG
421,0.0,8.0,1.0,0.5186,0.5068,0.2972,0.8325,0.9336,same NG
422,0.0,8.0,1.0,0.417,0.4487,0.3039,0.7948,0.9352,same NG
423,0.0,8.0,1.0,0.5194,0.5099,0.2942,0.8415,0.9307,same NG
424,0.0,8.0,1.0,0.5194,0.4818,0.2964,0.8386,0.9224,same NG
425,0.0,8.0,1.0,0.3704,0.4853,0.2871,0.8251,0.9255,same NG
426,0.0,8.0,1.0,0.4657,0.4742,0.2938,0.8309,0.9195,same NG
427,0.0,8.0,1.0,0.4797,0.4989,0.3095,0.8513,0.933,same NG
428,0.0,8.0,1.0,0.5111,0.479,0.3003,0.8347,0.9291,same NG
429,0.0,5.0,1.0,0.5501,0.5584,0.3507,0.7332,0.5567,same NG
430,0.0,8.0,1.0,0.4746,0.5051,0.688,0.4818,0.8536,same NG
431,0.0,8.0,1.0,0.4082,0.5246,0.3035,0.8472,0.9407,same NG
432,0.0,8.0,1.0,0.5093,0.4714,0.2894,0.8325,0.9302,same NG
433,0.0,8.0,1.0,0.4783,0.4614,0.3114,0.8263,0.7552,same NG
434,0.0,8.0,1.0,0.5042,0.4941,0.3048,0.8402,0.9343,same NG
435,0.0,5.0,1.0,0.4687,0.435225,0.3388,0.75275,0.4531,same NG
436,0.0,8.0,1.0,0.3717249999999999,0.5405,0.61005,0.7905,0.9046,same NG
437,0.0,12.0,1.0,0.446,0.5084,0.4462,0.9124,0.873,same NG
438,0.0,12.0,1.0,0.4551,0.5092,0.3904999999999999,0.8977000000000002,0.881,same NG
439,0.0,12.0,1.0,0.4354,0.5085,0.3998,0.9106,0.8952,same NG
440,0.0,0.0,1.0,0.4215,0.5165,0.4943,0.8601,0.805,same NG
441,0.0,12.0,1.0,0.398275,0.5123,0.39125,0.8894,0.8766,same NG
442,0.0,12.0,1.0,0.5373,0.4942,0.3931,0.8923999999999999,0.8711,same NG
443,0.0,11.0,1.0,0.532,0.3661,0.7997999999999998,0.6967000000000001,0.7726,same NG
444,0.0,8.0,1.0,0.5179,0.5701,0.668,0.5268,0.8785,same NG
446,0.0,8.0,1.0,0.355875,0.5670499999999999,0.62885,0.7842,0.8564,wrongkill
447,0.0,0.0,1.0,0.620275,0.5214,0.72325,0.8744000000000001,0.8141,overkill
448,0.0,8.0,1.0,0.5009,0.4955,0.6704,0.4687,0.8881,same NG
455,0.0,8.0,1.0,0.505475,0.49865,0.3749500000000001,0.7792999999999999,0.8666,same NG
456,0.0,8.0,1.0,0.5648,0.5123,0.3878,0.7873,0.8599,same NG
457,0.0,8.0,1.0,0.4494,0.5393,0.3761,0.7635,0.7948,same NG
458,0.0,0.0,1.0,0.5506,0.479975,0.3378,0.77045,0.9061,same NG
466,0.0,0.0,1.0,0.4364,0.4689,0.353,0.7008,0.8024,same NG
467,0.0,8.0,1.0,0.5091,0.504,0.2813999999999999,0.6898,0.8929,same NG
468,0.0,12.0,1.0,0.4966,0.479925,0.9786,0.83435,0.8747,same NG
471,0.0,12.0,1.0,0.696825,0.53445,0.5585499999999999,0.8277,0.6996,same NG
472,0.0,8.0,1.0,0.1177,0.7385,0.0922,0.2639,0.9075,same NG
473,0.0,8.0,1.0,0.8347,0.279,0.0901,0.2651,0.9007,same NG
474,0.0,8.0,1.0,0.1701,0.7337,0.09,0.2628,0.8974,same NG
475,0.0,0.0,1.0,0.1143,0.7401,0.1764,0.304,0.8055,same NG
476,0.0,0.0,1.0,0.4996,0.554,0.3778,0.7948,0.7976,same NG
477,0.0,0.0,1.0,0.4683,0.5551,0.3826999999999999,0.7657,0.7843,same NG
478,0.0,8.0,1.0,0.4855,0.4294,0.3196,0.7569,0.8721,same NG
479,0.0,8.0,1.0,0.4391,0.5068,0.3386,0.7474,0.865,same NG
480,0.0,12.0,1.0,0.4735,0.4755749999999999,0.4243,0.8850500000000001,0.7432,wrongkill
481,0.0,0.0,1.0,0.5039,0.5434,0.4691,0.8009,0.8326,same NG
482,0.0,0.0,1.0,0.5802,0.5359,0.4794,0.8460999999999999,0.5968,wrongkill
483,0.0,8.0,1.0,0.4935,0.4548,0.4302,0.8363,0.8361,same NG
484,0.0,8.0,1.0,0.4979,0.4111,0.4328,0.8051,0.7872,same NG
485,0.0,8.0,1.0,0.4924,0.4781500000000001,0.5024,0.996,0.7461,overkill
486,0.0,8.0,1.0,0.388675,0.4662999999999999,0.74735,0.8668,0.8711,same NG
487,0.0,8.0,1.0,0.4696749999999999,0.53775,0.36205,0.8096,0.8836,same NG
490,0.0,0.0,1.0,0.5313,0.5278,0.3139,0.7479,0.9011,same NG
491,0.0,0.0,1.0,0.5111,0.5258,0.402,0.7064,0.8017,same NG
492,0.0,0.0,1.0,0.5055,0.4205,0.4437,0.7827,0.8296,same NG
493,0.0,8.0,1.0,0.4534,0.5302,0.3239,0.7892,0.9118,same NG
494,0.0,8.0,1.0,0.5332,0.4475,0.3383,0.7779,0.8721,same NG
495,0.0,8.0,1.0,0.4961,0.4828,0.325,0.7578,0.8978,same NG
496,0.0,8.0,1.0,0.5001,0.451,0.3367,0.7828,0.9024,same NG
497,0.0,8.0,1.0,0.5011,0.4484,0.3345,0.7764,0.8996,same NG
498,0.0,8.0,1.0,0.5624,0.4085,0.323,0.74,0.9036,same NG
499,0.0,8.0,1.0,0.4557,0.4301,0.3257,0.7508,0.8962,same NG
500,0.0,8.0,1.0,0.5006,0.5085,0.3252,0.7658,0.9067,same NG
501,0.0,8.0,1.0,0.4863,0.4109,0.3307,0.754,0.8933,same NG
502,0.0,8.0,1.0,0.5292,0.4308,0.3276,0.7713,0.8344,same NG
503,0.0,8.0,1.0,0.5752,0.4262,0.3253,0.7569,0.8465,same NG
504,0.0,8.0,1.0,0.4496,0.4557,0.3335,0.7873,0.9046,same NG
505,0.0,8.0,1.0,0.4601,0.5015,0.3255,0.7918,0.9002,same NG
506,0.0,8.0,1.0,0.504,0.487375,0.3169999999999999,0.7697499999999999,0.9094,same NG
509,0.0,8.0,1.0,0.50485,0.493425,0.959,0.95155,0.8577,same NG
510,0.0,12.0,1.0,0.485,0.4928,0.6745,0.5338,0.6384,wrongkill
515,0.0,0.0,1.0,0.4855,0.5077,0.3625,0.7314,0.7437,same NG
516,0.0,0.0,1.0,0.5515749999999999,0.550225,0.3294499999999999,0.7876500000000001,0.896,same NG
517,0.0,0.0,1.0,0.5466,0.4806,0.3563,0.7662,0.8379,same NG
518,0.0,0.0,1.0,0.527,0.5187,0.3878,0.7982,0.7868,same NG
519,0.0,0.0,1.0,0.5466,0.4806,0.3563,0.7662,0.8379,same NG
520,0.0,0.0,1.0,0.3792,0.663,0.236,0.5301,0.8871,same NG
521,0.0,0.0,1.0,0.3787,0.6507,0.2241,0.5167,0.903,same NG
523,0.0,0.0,1.0,0.4742,0.4846,0.339,0.765,0.8364,same NG
524,0.0,0.0,1.0,0.5653,0.5534,0.3335999999999999,0.8051999999999999,0.749,same NG
525,0.0,0.0,1.0,0.5401,0.5492,0.3519,0.7429,0.8674,same NG
526,0.0,0.0,1.0,0.4098,0.4796,0.3612,0.7255,0.8327,same NG
527,0.0,12.0,1.0,0.459,0.459025,0.3241999999999999,0.8023500000000001,0.8271,same NG
528,0.0,0.0,1.0,0.5052,0.42665,0.3474999999999999,0.776,0.8922,same NG
529,0.0,0.0,1.0,0.393875,0.5232,0.76015,0.8183,0.8626,same NG
530,0.0,8.0,1.0,0.4986,0.5182,0.3267,0.7838,0.8928,same NG
531,0.0,0.0,1.0,0.5086,0.552675,0.3223,0.7782499999999999,0.8723,same NG
532,0.0,0.0,1.0,0.5352,0.5506,0.322,0.771,0.89,same NG
533,0.0,0.0,1.0,0.5175,0.5225,0.3445,0.7905,0.8472,same NG
534,0.0,12.0,1.0,0.5387,0.545,0.4169,0.8129,0.8463,same NG
535,0.0,0.0,1.0,0.5219,0.5503,0.3464,0.7575,0.8201,same NG
536,0.0,0.0,1.0,0.5342,0.5391,0.3631,0.7487,0.8667,same NG
537,0.0,0.0,1.0,0.4466,0.544,0.4409,0.7581,0.8606,same NG
538,0.0,12.0,1.0,0.5276,0.5833,0.3250999999999999,0.7611000000000001,0.8858,wrongkill
539,0.0,0.0,1.0,0.571,0.521375,0.3235999999999999,0.76965,0.8903,same NG
540,0.0,8.0,1.0,0.505,0.5602,0.3166,0.7741,0.9164,same NG
541,0.0,0.0,1.0,0.4227,0.4799,0.4263,0.6774,0.6372,wrongkill
542,0.0,0.0,1.0,0.5666,0.5466,0.3332999999999999,0.7541,0.8937,same NG
543,0.0,0.0,1.0,0.5294,0.5825,0.3443,0.7309,0.8297,same NG
544,0.0,12.0,1.0,0.471,0.50485,0.3545,0.8729,0.6884,same NG
545,0.0,0.0,1.0,0.5109,0.539,0.3499,0.7644,0.8462,same NG
546,0.0,0.0,1.0,0.4335,0.522,0.3332,0.768,0.8661,same NG
547,0.0,0.0,1.0,0.508,0.4724999999999999,0.3767,0.7921,0.8474,same NG
548,0.0,0.0,1.0,0.4467,0.5405,0.3308999999999999,0.8109,0.5876,same NG
549,0.0,0.0,1.0,0.5225,0.5602,0.312,0.7511,0.7519,same NG
550,0.0,0.0,1.0,0.4626,0.5036250000000001,0.3230999999999999,0.76555,0.8784,same NG
551,0.0,0.0,1.0,0.5145,0.4366,0.3449,0.7434,0.7618,same NG
552,0.0,0.0,1.0,0.4668,0.4882,0.3272,0.7746,0.8567,same NG
553,0.0,0.0,1.0,0.5372,0.4361,0.3829,0.7933,0.7916,same NG
554,0.0,0.0,1.0,0.5275,0.5548,0.33,0.7829999999999999,0.7948,same NG
555,0.0,0.0,1.0,0.524675,0.57155,0.33185,0.7812,0.6421,same NG
556,0.0,0.0,1.0,0.5207,0.5723,0.3212999999999999,0.7395,0.813,same NG
557,0.0,0.0,1.0,0.479375,0.510975,0.3220499999999999,0.7585500000000001,0.8377,same NG
558,0.0,0.0,1.0,0.5433,0.5705,0.3427,0.7538,0.8748,same NG
559,0.0,0.0,1.0,0.4693,0.4908,0.3332,0.7582,0.844,same NG
560,0.0,0.0,1.0,0.4869,0.4947,0.3826,0.753,0.7801,same NG
561,0.0,0.0,1.0,0.4581,0.4781,0.3795,0.7425,0.8516,same NG
562,0.0,0.0,1.0,0.5387,0.5883,0.3256,0.7477000000000001,0.8888,same NG
563,0.0,0.0,1.0,0.5305,0.5398,0.3584,0.7402,0.8256,same NG
564,0.0,0.0,1.0,0.5425,0.52,0.3464,0.7517,0.8525,same NG
565,0.0,8.0,1.0,0.5101,0.4599,0.3197,0.7793,0.9061,same NG
566,0.0,8.0,1.0,0.5501,0.3803,0.3208,0.6999,0.8807,same NG
567,0.0,8.0,1.0,0.4688,0.4445,0.3268,0.7684,0.8581,same NG
568,0.0,8.0,1.0,0.4705,0.4277,0.335,0.762,0.8371,same NG
569,0.0,8.0,1.0,0.5372,0.3844,0.3576,0.7069,0.8033,same NG
570,0.0,8.0,1.0,0.5624,0.3851,0.3422,0.7433,0.8557,same NG
571,0.0,8.0,1.0,0.5207,0.4239,0.3299,0.7752,0.8371,same NG
572,0.0,8.0,1.0,0.5018,0.4326,0.3259,0.7849,0.8953,same NG
573,0.0,8.0,1.0,0.5362,0.4238,0.3186,0.7641,0.8704,same NG
574,0.0,8.0,1.0,0.5748,0.3995,0.3189,0.7377,0.8857,same NG
575,0.0,8.0,1.0,0.4817,0.429,0.3222,0.7692,0.8462,same NG
576,0.0,8.0,1.0,0.5369,0.4399,0.3239,0.7222,0.8988,same NG
577,0.0,0.0,1.0,0.3953,0.6753,0.2279,0.4889,0.9111,same NG
578,0.0,0.0,1.0,0.3858,0.659,0.2363,0.496,0.8967,same NG
579,0.0,8.0,1.0,0.4197,0.6474,0.2085,0.5012,0.8696,same NG
580,5.0,2.0,1.0,0.4556,0.4826,0.7373,0.82,0.0015,wrongkill
581,0.0,8.0,1.0,0.4977499999999999,0.4948,0.9736,0.8956999999999999,0.8972,same NG
582,0.0,5.0,1.0,0.36425,0.4886,0.656,0.822,0.7465,same NG
583,0.0,0.0,1.0,0.529,0.5596,0.3152,0.7103,0.891,same NG
584,0.0,0.0,1.0,0.521,0.5532,0.3499,0.6956,0.8146,same NG
585,0.0,0.0,1.0,0.5411,0.5604,0.3443,0.718,0.8946,same NG
586,0.0,12.0,1.0,0.5307,0.529725,0.3352999999999999,0.7867500000000001,0.7959,same NG
587,0.0,0.0,1.0,0.5291,0.55475,0.3071999999999999,0.7234,0.8934,same NG
588,0.0,0.0,1.0,0.5296,0.5622,0.3398,0.6897,0.8501,same NG
589,0.0,12.0,1.0,0.5512,0.5417,0.3258,0.7682,0.9137,same NG
590,0.0,0.0,1.0,0.5171,0.554,0.3318,0.7271999999999998,0.9063,same NG
591,0.0,0.0,1.0,0.5295,0.4651,0.3505,0.7106,0.77,same NG
592,0.0,0.0,1.0,0.5242,0.5494,0.3395,0.7181,0.8072,same NG
593,0.0,0.0,1.0,0.5154,0.5262,0.3282,0.7343,0.8226,same NG
596,0.0,8.0,1.0,0.4993,0.5266,0.3065,0.5897,0.9013,same NG
597,0.0,0.0,1.0,0.5298,0.4539,0.3109,0.5492,0.7827,same NG
599,0.0,8.0,1.0,0.547,0.4767,0.3517,0.6537,0.9254,same NG
602,0.0,8.0,1.0,0.4979,0.5232,0.3675,0.8107,0.9047,same NG
603,0.0,8.0,1.0,0.5356,0.4819,0.4275,0.8388,0.895,same NG
604,0.0,8.0,1.0,0.5349,0.5289,0.4028,0.8175,0.8672,same NG
605,0.0,8.0,1.0,0.5342,0.5226,0.3851,0.8235,0.8875,same NG
606,0.0,8.0,1.0,0.4815,0.4909,0.4116,0.823,0.8953,same NG
607,0.0,8.0,1.0,0.5264,0.4982,0.4402,0.8363,0.8951,same NG
608,0.0,8.0,1.0,0.5568,0.5477,0.3643,0.7777,0.9126,same NG
610,0.0,8.0,1.0,0.5398,0.551,0.3702,0.793,0.8896,same NG
611,0.0,8.0,1.0,0.5467,0.5315,0.3998,0.8119,0.8941,same NG
612,0.0,8.0,1.0,0.471,0.4946,0.4294,0.832,0.891,same NG
613,0.0,8.0,1.0,0.547,0.4925,0.4105,0.8191,0.9221,same NG
614,0.0,8.0,1.0,0.5235,0.5041,0.342,0.6613,0.9204,same NG
615,0.0,0.0,1.0,0.49595,0.4898249999999999,0.9548,0.7948499999999998,0.8252,same NG
616,0.0,0.0,1.0,0.5349,0.4146,0.3111,0.5527,0.7331,same NG
617,0.0,8.0,1.0,0.4983,0.5404,0.7199,0.4635,0.8848,same NG
622,0.0,0.0,1.0,0.3609,0.657,0.2756,0.5241,0.8763,same NG
623,0.0,0.0,1.0,0.3755,0.651,0.2757,0.5324,0.8501,same NG
624,0.0,12.0,1.0,0.587325,0.474325,0.55955,0.48365,0.8392,wrongkill
628,0.0,8.0,1.0,0.31085,0.3381749999999999,0.5779,0.4905499999999999,0.858,same NG
629,0.0,7.0,1.0,0.5574,0.4749,0.3487,0.6064,0.6367,same NG
633,0.0,0.0,1.0,0.5387,0.5504,0.3321,0.5866,0.8693,same NG
635,0.0,12.0,1.0,0.5102,0.57475,0.5116,0.9085,0.7864,wrongkill
636,0.0,8.0,1.0,0.4726,0.5229,0.3241,0.6816,0.7278,same NG
637,0.0,8.0,1.0,0.4654,0.69615,0.484,0.5625000000000001,0.7463,same NG
638,0.0,0.0,1.0,0.3911,0.6674,0.2813,0.5276,0.8835,same NG
639,0.0,12.0,1.0,0.4747,0.498,0.5702,0.496,0.8717,same NG
640,0.0,0.0,1.0,0.5716,0.5219,0.5521,0.5107999999999999,0.8943,same NG
641,0.0,0.0,1.0,0.5716,0.5219,0.5521,0.5107999999999999,0.8943,same NG
642,0.0,0.0,1.0,0.5994999999999999,0.5070250000000001,0.5874,0.4642499999999999,0.8899,same NG
643,0.0,0.0,1.0,0.616175,0.540175,0.55505,0.46445,0.8907,same NG
644,0.0,0.0,1.0,0.4362,0.5222249999999999,0.5584,0.49985,0.8953,same NG
645,0.0,0.0,1.0,0.486,0.4825,0.4115,0.709,0.7992,same NG
646,0.0,8.0,1.0,0.5101,0.5374,0.3347,0.6748,0.8962,same NG
647,0.0,8.0,1.0,0.5405,0.4352,0.3262,0.6568,0.9087,same NG
648,0.0,8.0,1.0,0.5033,0.4643,0.3231,0.6551,0.9055,same NG
649,0.0,8.0,1.0,0.4728,0.4918,0.3358,0.6769,0.9078,same NG
650,0.0,8.0,1.0,0.4272,0.492,0.3342,0.7031,0.8996,same NG
651,0.0,8.0,1.0,0.4722,0.5255,0.3442,0.7108,0.7829,same NG
652,0.0,8.0,1.0,0.4313,0.4852,0.3194,0.632,0.8924,same NG
654,0.0,0.0,1.0,0.4244,0.627,0.255,0.4839,0.8562,same NG
656,0.0,0.0,1.0,0.60415,0.509325,0.5331999999999999,0.4614499999999999,0.8891,overkill
657,0.0,0.0,1.0,0.4703,0.4461,0.3493,0.6379,0.8306,same NG
659,0.0,0.0,1.0,0.5246,0.5492,0.3862999999999999,0.2548000000000001,0.8995,same NG
660,0.0,0.0,1.0,0.492,0.5215,0.3589,0.242,0.8933,same NG
661,0.0,0.0,1.0,0.4843,0.453,0.3722,0.2459,0.8982,same NG
662,0.0,0.0,1.0,0.496525,0.5118,0.3663499999999999,0.2410999999999999,0.9103,same NG
663,0.0,0.0,1.0,0.5004,0.4795,0.3592,0.2528,0.899,same NG
664,0.0,0.0,1.0,0.5062,0.4925,0.3631,0.2524,0.8991,same NG
666,0.0,0.0,1.0,0.5159,0.544,0.3991,0.3001,0.866,same NG
667,0.0,0.0,1.0,0.5068,0.4322,0.3814,0.2781,0.895,same NG
668,0.0,0.0,1.0,0.4958,0.4922,0.3484,0.2516,0.8863,same NG
669,0.0,0.0,1.0,0.4816,0.4785,0.3661,0.2519,0.8823,same NG
670,0.0,0.0,1.0,0.4974,0.5283749999999999,0.3703999999999999,0.23235,0.9261,same NG
671,0.0,0.0,1.0,0.5031,0.4628,0.3599,0.2499,0.9079,same NG
672,0.0,8.0,1.0,0.4683,0.4942,0.3648,0.2083,0.9021,same NG
673,0.0,8.0,1.0,0.4862,0.4819,0.3974,0.2308,0.8682,same NG
674,0.0,0.0,1.0,0.479,0.4791,0.371,0.2344,0.8962,same NG
675,0.0,0.0,1.0,0.5048,0.4922,0.374,0.2402,0.9153,same NG
676,0.0,0.0,1.0,0.5108,0.5004,0.3748,0.24,0.9157,same NG
677,0.0,0.0,1.0,0.5057,0.5294,0.3685,0.2494,0.9079,same NG
678,0.0,0.0,1.0,0.49,0.521,0.3606,0.2315,0.9104,same NG
679,0.0,0.0,1.0,0.5054,0.5747,0.3904,0.3419,0.8657,same NG
680,0.0,0.0,1.0,0.4872,0.4915,0.3641,0.2207,0.9061,same NG
681,0.0,0.0,1.0,0.490425,0.499,0.36935,0.2394,0.9091,same NG
682,0.0,0.0,1.0,0.4739,0.4747,0.3682,0.2595,0.7976,same NG
683,0.0,12.0,1.0,0.5098,0.4879,0.4071,0.272,0.8979,same NG
684,0.0,0.0,1.0,0.5131,0.5448,0.3731,0.2665,0.8932,same NG
685,0.0,0.0,1.0,0.4991,0.5172,0.3619,0.2403,0.9124,same NG
686,0.0,0.0,1.0,0.4974,0.472,0.3605,0.2257,0.9112,same NG
687,0.0,0.0,1.0,0.4871,0.4917,0.3686,0.2342999999999999,0.9137,same NG
688,0.0,0.0,1.0,0.4918749999999999,0.5066,0.3739499999999999,0.2359,0.9062,same NG
689,0.0,0.0,1.0,0.4879,0.4923,0.3486,0.2376,0.9066,same NG
690,0.0,8.0,1.0,0.5085,0.4298,0.5283,0.2999,0.9096,same NG
691,0.0,8.0,1.0,0.54,0.4636,0.5118,0.2803,0.8984,same NG
692,0.0,8.0,1.0,0.5361,0.4637,0.52,0.2856,0.8882,same NG
693,0.0,0.0,1.0,0.3143,0.27295,0.1575999999999999,0.2553,0.7444,same NG
694,0.0,0.0,1.0,0.4169,0.5955,0.2291,0.4797,0.8908,same NG
695,0.0,8.0,1.0,0.5186,0.5183,0.4302,0.8366,0.9033,same NG
696,0.0,8.0,1.0,0.5168,0.4849,0.4438,0.8418,0.9052,same NG
697,0.0,8.0,1.0,0.5277,0.4943,0.4414,0.832,0.9193,same NG
698,0.0,8.0,1.0,0.487,0.4481,0.6241,0.3367,0.9064,same NG
699,0.0,8.0,1.0,0.48,0.5601,0.6349,0.3599,0.9082,same NG
700,0.0,8.0,1.0,0.4674,0.5934,0.6254,0.3129,0.8589,same NG
702,0.0,8.0,1.0,0.5046,0.5825,0.6132,0.3166,0.91,same NG
710,0.0,8.0,1.0,0.5428,0.5918,0.6415,0.3161,0.8947,same NG
711,0.0,8.0,1.0,0.5652,0.5352,0.6239,0.3361,0.9147,same NG
712,0.0,8.0,1.0,0.5387,0.4902,0.6493,0.34,0.8786,same NG
713,0.0,8.0,1.0,0.4883,0.5119,0.3507,0.6607,0.8885,same NG
714,0.0,8.0,1.0,0.645825,0.5771,0.69905,0.7192999999999999,0.8487,same NG
715,0.0,5.0,1.0,0.5547,0.5252,0.3655,0.4921,0.517,same NG
716,0.0,0.0,1.0,0.504425,0.49935,0.8834500000000001,0.7567,0.3203,same NG
717,0.0,8.0,1.0,0.4932,0.5339,0.4287,0.847,0.9022,same NG
718,0.0,8.0,1.0,0.4422,0.465,0.5368,0.2734,0.9129,same NG
719,0.0,8.0,1.0,0.4574,0.4439,0.2739,0.5645,0.9143,same NG
720,0.0,8.0,1.0,0.3991,0.6227,0.6518,0.3452,0.8787,same NG
730,0.0,8.0,1.0,0.4664,0.4893,0.6369,0.3258,0.8932,same NG
741,0.0,8.0,1.0,0.4741,0.5605,0.6294,0.3185,0.7814,same NG
742,0.0,8.0,1.0,0.5229,0.591,0.6734,0.3402,0.8307,same NG
744,0.0,8.0,1.0,0.6109,0.5107,0.6563,0.3791,0.8592,same NG
745,0.0,8.0,1.0,0.5039,0.5915,0.646,0.2967,0.9152,same NG
746,0.0,8.0,1.0,0.5072,0.4405,0.6398,0.3252,0.893,same NG
747,0.0,8.0,1.0,0.5173,0.4382,0.6236,0.3104,0.8392,same NG
748,0.0,8.0,1.0,0.4376,0.4931,0.6274,0.2895,0.8742,same NG
749,0.0,8.0,1.0,0.4854,0.5092,0.6179,0.3224,0.8991,same NG
750,0.0,0.0,1.0,0.5013,0.5104250000000001,0.7283999999999999,0.58045,0.7724,same NG
751,0.0,5.0,1.0,0.4374,0.5945,0.5011,0.5753,0.5299,same NG
752,0.0,5.0,1.0,0.5895,0.3999,0.4736,0.5663,0.6245,same NG
753,0.0,5.0,1.0,0.4041,0.64,0.6001,0.603,0.4658,same NG
754,0.0,0.0,1.0,0.3449,0.6732,0.2715,0.5139,0.8995,same NG
756,0.0,8.0,1.0,0.655275,0.525625,0.66085,0.61435,0.9176,same NG
757,0.0,8.0,1.0,0.4075,0.436,0.2659,0.5708,0.9159,same NG
758,0.0,8.0,1.0,0.4539,0.5142,0.2764,0.577,0.916,same NG
759,0.0,8.0,1.0,0.4717,0.477,0.2739,0.579,0.9138,same NG
760,0.0,8.0,1.0,0.4269,0.4748,0.2708,0.5803,0.9153,same NG
761,0.0,8.0,1.0,0.4565,0.4819,0.2741,0.5853,0.9177,same NG
762,0.0,8.0,1.0,0.4079,0.4551,0.2697,0.5816,0.9124,same NG
763,0.0,8.0,1.0,0.4317,0.5207,0.2771,0.5873,0.9196,same NG
764,0.0,8.0,1.0,0.5004,0.4671,0.2706,0.5724,0.9166,same NG
765,0.0,8.0,1.0,0.4234,0.5671,0.28,0.5946,0.9081,same NG
766,0.0,8.0,1.0,0.5236,0.4838,0.2654,0.5709,0.9016,same NG
767,0.0,8.0,1.0,0.4805,0.5126,0.2631,0.5805,0.9053,same NG
768,0.0,8.0,1.0,0.4715,0.4742,0.2722,0.5887,0.9134,same NG
769,0.0,8.0,1.0,0.5358,0.4792,0.4822,0.8231,0.8491,same NG
770,0.0,0.0,1.0,0.38,0.6841,0.3375,0.506,0.7962,same NG
771,0.0,0.0,1.0,0.38,0.6841,0.3375,0.506,0.7962,same NG
772,0.0,11.0,1.0,0.273,0.6206750000000001,0.4478999999999999,0.53825,0.7995,same NG
773,0.0,0.0,1.0,0.3512,0.6858,0.2822,0.5422,0.6445,wrongkill
774,0.0,0.0,1.0,0.3593,0.6681,0.2606,0.503,0.884,same NG
775,0.0,0.0,1.0,0.3891,0.6835,0.3113,0.5015,0.8568,same NG
776,0.0,8.0,1.0,0.5349,0.5412,0.3651,0.7008,0.904,same NG
777,0.0,8.0,1.0,0.5019,0.4744,0.3624,0.6697,0.9244,same NG
778,0.0,8.0,1.0,0.5303,0.5682,0.3562,0.6541,0.884,same NG
779,0.0,5.0,1.0,0.4951,0.428,0.5523,0.6134,0.4016,same NG
780,0.0,0.0,1.0,0.3651,0.7104,0.2947000000000001,0.5004,0.8736,same NG
781,0.0,0.0,1.0,0.3651,0.7104,0.2947000000000001,0.5004,0.8736,same NG
783,0.0,0.0,1.0,0.4563,0.4839,0.3796,0.5832000000000002,0.8679,same NG
784,0.0,8.0,1.0,0.4354,0.464,0.5251,0.2777,0.9005,same NG
785,0.0,8.0,1.0,0.5039,0.4817,0.532,0.2757,0.9022,same NG
786,0.0,12.0,1.0,0.5203,0.4799,0.5643,0.357,0.889,same NG
