Unnamed: 0,x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
2414,0.4534,0.5332,0.2868,0.4913,0.9192,832,8,0.1409,0,1,6,C,1,1.0,
2416,0.432,0.5079,0.2856,0.503,0.9169,833,8,0.1436,0,1,6,C,1,1.0,
2417,0.7059,0.3943,0.2858,0.5005,0.7111,833,8,0.1431,1,0,2,C,1,0.0,
2418,0.4181,0.4807,0.2753,0.4921,0.9362,834,8,0.1355,0,1,6,C,1,1.0,
2420,0.5569,0.5249,0.2822,0.5042,0.9159,835,8,0.1423,0,1,6,C,1,1.0,
2422,0.3933,0.5543,0.2975,0.4566,0.8984,836,9,0.1359,0,1,1,C,1,,1.0
2423,0.6639,0.4561,0.3171,0.4803,0.7779,836,9,0.1523,1,1,1,C,1,1.0,
2424,0.1448,0.6689,0.2712,0.4832,0.0482,836,9,0.1311,2,1,1,C,1,1.0,
2427,0.5855,0.5879,0.2799,0.4995,0.9349,837,8,0.1398,0,1,6,C,1,1.0,
2428,0.5018,0.4988,0.2841,0.4885,0.922,838,8,0.1388,0,1,6,C,1,,1.0
2429,0.559,0.5152,0.2945,0.5111,0.9412,839,8,0.1505,0,1,6,C,1,1.0,
2431,0.4581,0.4829,0.2823,0.5089,0.9339,840,8,0.1436,0,1,6,C,1,1.0,
2433,0.5492,0.5276,0.4107,0.6725,0.8769,841,8,0.2762,0,1,6,C,1,1.0,
2434,0.2348,0.3909,0.3922,0.6169,0.8319,841,8,0.2419,1,1,6,C,1,1.0,
2436,0.4421,0.4377,0.3846,0.6551,0.8179,842,0,0.2519,0,1,6,C,1,1.0,
2437,0.4411,0.4341,0.3852,0.6592,0.0673,842,12,0.2539,1,1,5,C,1,1.0,
2439,0.4418,0.5584,0.2811,0.4843,0.9334,843,8,0.1361,0,1,6,C,1,1.0,
2440,0.577,0.5412,0.2769,0.497,0.9198,844,8,0.1376,0,1,6,C,1,1.0,
2441,0.5083,0.2532,0.4641,0.3731,0.5371,845,5,0.1732,0,1,6,C,1,1.0,
2444,0.4142,0.5076,0.3575,0.5397,0.8743,846,9,0.1929,0,1,1,C,1,,1.0
2445,0.1591,0.3682,0.3158,0.5462,0.0163,846,9,0.1725,1,1,1,C,1,1.0,
2446,0.5131,0.4944,0.4833,0.6578,0.8526,847,9,0.3179,0,1,1,C,1,1.0,
2447,0.5415,0.483,0.3636,0.6032,0.7942,848,0,0.2194,0,1,6,C,1,1.0,
2448,0.5258,0.5737,0.4194,0.6904,0.5281,849,12,0.2896,0,1,5,C,1,1.0,
2449,0.52,0.5746,0.4151,0.6892,0.1745,849,0,0.2861,1,1,6,C,1,1.0,
2453,0.4863,0.5681,0.3359,0.5896,0.8761,851,9,0.198,0,1,1,C,1,,1.0
2454,0.5171,0.6443,0.3295,0.595,0.8607,852,9,0.1961,0,1,1,C,1,1.0,
2457,0.625,0.4576,0.4879,0.3106,0.7983,853,9,0.1515,0,1,1,C,1,1.0,
2458,0.6241,0.7902,0.4867,0.3034,0.021,853,9,0.1476,1,1,1,C,1,,1.0
2459,0.1656,0.6228,0.2569,0.5588,0.0136,853,9,0.1436,2,1,1,C,1,,1.0
2461,0.76,0.2526,0.0758,0.0643,0.9294,854,9,0.0049,0,1,1,C,1,1.0,
2462,0.5063,0.4394,0.0659,0.0909,0.8457,854,1,0.006,1,1,6,C,1,1.0,
2463,0.8181,0.3845,0.0752,0.0684,0.8378,854,1,0.0051,2,1,6,C,1,1.0,
2478,0.5063,0.4394,0.0669,0.0924,0.0025,854,7,0.0062,17,0,4,C,1,,0.0
2485,0.5146,0.6309,0.5733,0.383,0.8024,855,9,0.2196,0,1,1,C,1,1.0,
2488,0.4645,0.5729,0.5757,0.3678,0.8801,856,9,0.2118,0,1,1,C,1,1.0,
2491,0.5436,0.5082,0.3485,0.601,0.9315,857,8,0.2094,0,1,6,C,1,1.0,
2494,0.5048,0.4714,0.2906,0.476,0.897,858,9,0.1383,0,1,1,C,1,1.0,
2495,0.1583,0.3573,0.2893,0.5015,0.0067,858,9,0.1451,1,1,1,C,1,1.0,
2497,0.5404,0.5077,0.343,0.5937,0.9285,859,8,0.2037,0,1,6,C,1,1.0,
2502,0.5016,0.5083,0.3483,0.6229,0.933,860,8,0.2169,0,1,6,C,1,,1.0
2505,0.5075,0.5336,0.437,0.8081,0.7742,861,9,0.3531,0,1,1,C,1,1.0,
2506,0.4543,0.974,0.4265,0.0884,0.0011,861,9,0.0377,1,1,1,C,1,1.0,
2507,0.6877,0.4845,0.5067,0.3535,0.5326,862,9,0.1791,0,1,1,C,1,1.0,
2508,0.2915,0.5403,0.5036,0.299,0.0079,862,9,0.1506,1,1,1,C,1,1.0,
2510,0.3017,0.5359,0.5066,0.3388,0.4853,863,9,0.1717,0,1,1,C,1,1.0,
2511,0.6951,0.4259,0.51,0.3501,0.0046,863,9,0.1785,1,1,1,C,1,,1.0
2512,0.3052,0.4679,0.5216,0.3385,0.482,864,9,0.1766,0,1,1,C,1,1.0,
2513,0.7085,0.4103,0.4805,0.3013,0.0032,864,9,0.1448,1,1,1,C,1,1.0,
2514,0.6771,0.4873,0.5485,0.3558,0.5923,865,9,0.1952,0,1,1,C,1,1.0,
2515,0.2532,0.551,0.4314,0.2975,0.0079,865,9,0.1283,1,1,1,C,1,1.0,
2516,0.738,0.9647,0.4705,0.0699,0.0012,865,9,0.0329,2,1,1,C,1,1.0,
2517,0.3056,0.5111,0.5076,0.3352,0.4069,866,9,0.1702,0,1,1,C,1,1.0,
2518,0.6951,0.4328,0.5086,0.3318,0.0341,866,9,0.1688,1,1,1,C,1,,1.0
2519,0.5393,0.4737,0.2549,0.4067,0.8886,867,0,0.1037,0,1,6,C,1,1.0,
2520,0.7847,0.5865,0.2747,0.4478,0.8775,867,9,0.123,1,1,1,C,1,1.0,
2521,0.6096,0.5986,0.4679,0.6202,0.8591,868,9,0.2902,0,1,1,C,1,,1.0
2522,0.4847,0.5411,0.4247,0.8282,0.8156,869,9,0.3518,0,1,1,C,1,1.0,
2523,0.4857,0.5371,0.4343,0.8535,0.826,870,9,0.3707,0,1,1,C,1,,1.0
2524,0.47,0.488,0.422,0.7759,0.7131,871,9,0.3274,0,1,1,C,1,1.0,
2526,0.5248,0.4962,0.3239,0.6421,0.0206,871,12,0.208,2,0,2,C,1,0.0,
2529,0.507,0.5358,0.4342,0.8417,0.8,872,9,0.3655,0,1,1,C,1,1.0,
2530,0.3123,0.5003,0.5083,0.3396,0.4406,873,9,0.1726,0,1,1,C,1,1.0,
2531,0.4504,0.5256,0.2598,0.4081,0.9007,874,0,0.106,0,1,6,C,1,1.0,
2532,0.6916,0.6327,0.2811,0.4341,0.8817,874,9,0.122,1,1,1,C,1,,1.0
2534,0.5556,0.6041,0.2788,0.4176,0.8605,875,9,0.1164,0,1,1,C,1,1.0,
2535,0.1502,0.4246,0.2455,0.4149,0.8192,875,9,0.1019,1,1,1,C,1,1.0,
2536,0.3425,0.5101,0.1654,0.3714,0.0021,875,9,0.0614,2,1,1,C,1,1.0,
2537,0.7423,0.706,0.2883,0.4038,0.8696,876,9,0.1164,0,1,1,C,1,1.0,
2538,0.3196,0.535,0.2905,0.4267,0.868,876,9,0.1239,1,1,1,C,1,,1.0
2540,0.4337,0.4602,0.3103,0.5834,0.8644,877,9,0.181,0,1,1,C,1,1.0,
2541,0.5771,0.5086,0.3595,0.4605,0.8618,878,9,0.1655,0,1,1,C,1,1.0,
2542,0.6232,0.4801,0.353,0.4538,0.7616,879,9,0.1602,0,1,1,C,1,1.0,
2543,0.3291,0.383,0.3928,0.491,0.0042,879,9,0.1928,1,1,1,C,1,1.0,
2544,0.5893,0.4689,0.3645,0.4714,0.8511,880,9,0.1718,0,1,1,C,1,1.0,
2545,0.5909,0.5468,0.3574,0.4656,0.8734,881,9,0.1664,0,1,1,C,1,1.0,
2550,0.678,0.2539,0.2118,0.239,0.0021,882,7,0.0506,4,0,2,C,1,,0.0
2553,0.7657,0.4724,0.1707,0.2363,0.8535,883,9,0.0403,0,1,1,C,1,1.0,
2554,0.7275,0.4436,0.169,0.2292,0.8894,884,9,0.0387,0,1,1,C,1,,1.0
2555,0.6328,0.9387,0.1568,0.0837,0.0219,884,9,0.0131,1,1,1,C,1,1.0,
2556,0.7254,0.4343,0.1669,0.2278,0.8942,885,9,0.038,0,1,1,C,1,1.0,
2557,0.6237,0.939,0.1655,0.1007,0.0152,885,9,0.0167,1,1,1,C,1,1.0,
2558,0.7286,0.4309,0.1687,0.2295,0.8887,886,9,0.0387,0,1,1,C,1,1.0,
2559,0.6332,0.9335,0.1585,0.0916,0.0011,886,9,0.0145,1,1,1,C,1,,1.0
2560,0.7835,0.4651,0.1863,0.2138,0.0413,887,12,0.0398,0,1,6,C,1,1.0,
2563,0.9661,0.0511,0.0348,0.0618,0.0032,887,9,0.0022,3,1,1,C,1,1.0,
2565,0.7318,0.4388,0.1653,0.2252,0.8933,888,9,0.0372,0,1,1,C,1,1.0,
2566,0.6335,0.9389,0.1589,0.0942,0.0296,888,9,0.015,1,1,1,C,1,1.0,
2568,0.4218,0.453,0.2648,0.4155,0.8964,889,0,0.11,0,1,6,C,1,,1.0
2569,0.5162,0.4576,0.2661,0.4132,0.8935,890,0,0.11,0,1,6,C,1,1.0,
2570,0.4898,0.4368,0.2692,0.434,0.9042,891,0,0.1168,0,1,6,C,1,,1.0
2571,0.4114,0.4128,0.4433,0.588,0.8327,892,9,0.2606,0,1,1,C,1,1.0,
2572,0.7582,0.4631,0.1624,0.223,0.8899,893,9,0.0362,0,1,1,C,1,1.0,
2573,0.6722,0.9424,0.1553,0.0855,0.0046,893,9,0.0133,1,1,1,C,1,1.0,
2574,0.7273,0.4402,0.1649,0.2253,0.8933,894,9,0.0371,0,1,1,C,1,,1.0
2575,0.634,0.9407,0.1639,0.1054,0.0806,894,9,0.0173,1,1,1,C,1,1.0,
2576,0.7312,0.4382,0.1664,0.227,0.8913,895,9,0.0378,0,1,1,C,1,1.0,
2577,0.6344,0.9395,0.1644,0.1052,0.0187,895,9,0.0173,1,1,1,C,1,,1.0
2578,0.7307,0.4432,0.1701,0.2227,0.8907,896,9,0.0379,0,1,1,C,1,1.0,
2579,0.7301,0.4428,0.1681,0.2196,0.8954,897,9,0.0369,0,1,1,C,1,,1.0
2580,0.6339,0.9159,0.157,0.0847,0.0011,897,9,0.0133,1,1,1,C,1,1.0,
2581,0.7312,0.4426,0.1685,0.2189,0.8892,898,9,0.0369,0,1,1,C,1,1.0,
2582,0.6442,0.9192,0.1562,0.0861,0.0013,898,9,0.0134,1,1,1,C,1,1.0,
2583,0.7247,0.434,0.1668,0.2174,0.8938,899,9,0.0363,0,1,1,C,1,1.0,
2584,0.5263,0.4784,0.4602,0.6011,0.842,900,9,0.2766,0,1,1,C,1,1.0,
2585,0.5778,0.611,0.4464,0.5591,0.7978,901,9,0.2496,0,1,1,C,1,,1.0
2586,0.4085,0.4259,0.4583,0.5652,0.8627,902,9,0.2591,0,1,1,C,1,1.0,
2587,0.4733,0.4584,0.2001,0.4277,0.8358,903,9,0.0856,0,1,1,C,1,1.0,
2589,0.5027,0.4351,0.2034,0.4344,0.888,904,9,0.0884,0,1,1,C,1,,1.0
2591,0.5114,0.4877,0.1979,0.4365,0.9449,905,8,0.0864,0,1,6,C,1,,1.0
2592,0.4176,0.3772,0.2036,0.4146,0.8913,906,9,0.0844,0,1,1,C,1,1.0,
2593,0.4934,0.4955,0.2062,0.4288,0.8973,907,9,0.0884,0,1,1,C,1,1.0,
2595,0.4479,0.4753,0.2069,0.4159,0.8921,908,9,0.086,0,1,1,C,1,1.0,
2597,0.4772,0.4415,0.2064,0.4212,0.8556,909,9,0.0869,0,1,1,C,1,1.0,
2599,0.4941,0.5505,0.2542,0.4982,0.8103,910,7,0.1266,0,1,6,C,1,,1.0
2608,0.5191,0.4724,0.2071,0.426,0.8938,911,9,0.0882,0,1,1,C,1,1.0,
2609,0.5571,0.585,0.2071,0.4327,0.8894,912,9,0.0896,0,1,1,C,1,1.0,
2611,0.471,0.464,0.2094,0.4285,0.8808,913,9,0.0897,0,1,1,C,1,1.0,
2612,0.5731,0.5863,0.2117,0.4291,0.8806,914,9,0.0909,0,1,1,C,1,1.0,
2614,0.5088,0.506,0.1985,0.436,0.9389,915,8,0.0865,0,1,6,C,1,1.0,
2615,0.457,0.452,0.2241,0.4711,0.8629,916,7,0.1056,0,1,6,C,1,1.0,
2623,0.453,0.4455,0.2078,0.4258,0.8954,917,9,0.0885,0,1,1,C,1,1.0,
2625,0.5421,0.5199,0.207,0.431,0.8997,918,9,0.0892,0,1,1,C,1,1.0,
2627,0.5297,0.5528,0.2018,0.4394,0.9064,919,8,0.0886,0,1,6,C,1,,1.0
2628,0.4366,0.4462,0.2112,0.428,0.8902,920,9,0.0904,0,1,1,C,1,1.0,
2630,0.4566,0.559,0.3052,0.5515,0.8949,921,9,0.1683,0,1,1,C,1,,1.0
2631,0.5439,0.5506,0.3031,0.5556,0.8982,922,9,0.1684,0,1,1,C,1,1.0,
2633,0.5399,0.4633,0.3008,0.5484,0.9038,923,9,0.165,0,1,1,C,1,1.0,
2634,0.5328,0.3423,0.3072,0.5462,0.8667,924,9,0.1678,0,1,1,C,1,1.0,
2635,0.4937,0.9244,0.2499,0.0671,0.0024,924,9,0.0168,1,1,1,C,1,1.0,
2637,0.4414,0.5565,0.3123,0.5463,0.873,925,9,0.1706,0,1,1,C,1,1.0,
2638,0.4244,0.4135,0.3212,0.5673,0.8558,926,9,0.1822,0,1,1,C,1,1.0,
2640,0.4574,0.4891,0.3016,0.5544,0.9057,927,9,0.1672,0,1,1,C,1,1.0,
2642,0.4708,0.6203,0.3411,0.6149,0.8068,928,0,0.2097,0,1,6,C,1,1.0,
2645,0.4792,0.6173,0.3312,0.6018,0.0019,928,12,0.1993,3,1,5,C,1,,1.0
2646,0.5286,0.4085,0.3095,0.5497,0.8765,929,9,0.1701,0,1,1,C,1,1.0,
2647,0.5308,0.525,0.3072,0.558,0.8955,930,9,0.1714,0,1,1,C,1,1.0,
2649,0.5149,0.561,0.3036,0.5518,0.878,931,9,0.1675,0,1,1,C,1,,1.0
2651,0.4716,0.6182,0.2902,0.5595,0.8819,932,9,0.1624,0,1,1,C,1,1.0,
2653,0.5523,0.595,0.3033,0.5591,0.8985,933,9,0.1696,0,1,1,C,1,1.0,
2654,0.5158,0.5048,0.4275,0.6318,0.8061,934,0,0.2701,0,1,5,C,1,1.0,
2655,0.5202,0.5068,0.4262,0.626,0.0056,934,12,0.2668,1,1,6,C,1,1.0,
2656,0.5478,0.5124,0.4064,0.5511,0.6807,935,5,0.2239,0,1,6,C,1,1.0,
2657,0.487,0.492,0.4654,0.6569,0.8122,936,12,0.3057,0,1,6,C,1,1.0,
2659,0.4823,0.4706,0.2931,0.3999,0.8901,937,0,0.1172,0,1,6,C,1,1.0,
2660,0.4945,0.5139,0.4427,0.4032,0.8831,938,0,0.1785,0,1,6,C,1,1.0,
2661,0.3918,0.5488,0.1329,0.2182,0.8106,939,9,0.029,0,1,1,C,1,1.0,
2662,0.5068,0.4966,0.1386,0.2149,0.5028,939,0,0.0298,1,1,6,C,1,1.0,
2665,0.3896,0.5483,0.1335,0.219,0.1066,939,7,0.0292,4,0,2,C,1,,0.0
2671,0.5062,0.494,0.138,0.213,0.0035,939,12,0.0294,10,1,5,C,1,1.0,
2673,0.2785,0.5789,0.136,0.2233,0.0018,939,9,0.0304,12,0,0,C,1,0.0,
2675,0.5073,0.4955,0.1416,0.2169,0.0016,939,7,0.0307,14,1,5,C,1,1.0,
2682,0.5101,0.5256,0.1505,0.2162,0.9229,940,0,0.0325,0,1,6,C,1,1.0,
2683,0.7441,0.4356,0.1342,0.2084,0.685,940,9,0.028,1,1,1,C,1,,1.0
2684,0.5102,0.5268,0.1518,0.2209,0.0012,940,12,0.0335,2,1,5,C,1,1.0,
2685,0.6252,0.49,0.1443,0.2289,0.0012,940,9,0.033,3,1,1,C,1,,1.0
2687,0.5153,0.5302,0.1413,0.2214,0.9011,941,9,0.0313,0,1,1,C,1,,1.0
2688,0.753,0.4466,0.1518,0.2169,0.8122,941,0,0.0329,1,1,6,C,1,,1.0
2689,0.7587,0.4506,0.1401,0.2139,0.0733,941,9,0.03,2,0,0,C,1,,0.0
2690,0.6311,0.5001,0.1418,0.2291,0.0237,941,9,0.0325,3,1,1,C,1,1.0,
2692,0.7475,0.4439,0.1568,0.2135,0.0139,941,12,0.0335,5,1,5,C,1,1.0,
2695,0.755,0.4472,0.1442,0.2139,0.0018,941,7,0.0308,8,1,5,C,1,1.0,
2699,0.3788,0.5727,0.2752,0.361,0.9004,942,9,0.0994,0,1,1,C,1,1.0,
2700,0.5008,0.4793,0.2727,0.4178,0.8794,943,0,0.1139,0,1,6,C,1,1.0,
2703,0.4504,0.4925,0.3448,0.5262,0.9084,944,9,0.1814,0,1,1,C,1,1.0,
2704,0.7899,0.3911,0.3385,0.5542,0.0514,944,9,0.1876,1,1,1,C,1,1.0,
2708,0.5125,0.4817,0.3482,0.5348,0.9089,945,9,0.1862,0,1,1,C,1,1.0,
2709,0.2116,0.6104,0.3237,0.5372,0.4328,945,9,0.1739,1,1,1,C,1,1.0,
2713,0.5124,0.4818,0.3497,0.5351,0.0012,945,7,0.1871,5,0,2,C,1,,0.0
2714,0.5554,0.5186,0.3488,0.6052,0.9179,946,12,0.2111,0,1,6,C,1,1.0,
2715,0.2526,0.6394,0.3317,0.5412,0.0066,946,9,0.1795,1,1,1,C,1,1.0,
2718,0.517,0.5055,0.3144,0.555,0.8789,947,8,0.1745,0,1,6,C,1,1.0,
2719,0.5402,0.4621,0.29,0.3956,0.8894,948,0,0.1147,0,1,6,C,1,1.0,
2720,0.495,0.4537,0.2775,0.4037,0.9065,949,0,0.112,0,1,6,C,1,1.0,
2721,0.488,0.5577,0.2682,0.3502,0.8531,950,9,0.0939,0,1,1,C,1,1.0,
2723,0.3786,0.5198,0.272,0.3703,0.8936,951,9,0.1007,0,1,1,C,1,1.0,
2724,0.5131,0.5237,0.2706,0.3613,0.8893,952,9,0.0978,0,1,1,C,1,1.0,
2725,0.5042,0.4583,0.2766,0.404,0.9075,953,0,0.1117,0,1,6,C,1,1.0,
2726,0.4968,0.4438,0.2819,0.4222,0.9126,954,0,0.119,0,1,6,C,1,1.0,
2727,0.5009,0.5152,0.2822,0.4009,0.8955,955,0,0.1131,0,1,6,C,1,1.0,
2728,0.4229,0.4445,0.2817,0.4045,0.8649,956,0,0.1139,0,1,6,C,1,,1.0
2729,0.5089,0.4502,0.2786,0.4074,0.9033,957,0,0.1135,0,1,6,C,1,1.0,
2730,0.4964,0.4605,0.2732,0.4023,0.9051,958,0,0.1099,0,1,6,C,1,1.0,
2731,0.4793,0.479,0.2787,0.4179,0.9136,959,0,0.1164,0,1,6,C,1,1.0,
2732,0.4587,0.4868,0.2923,0.412,0.9065,960,0,0.1204,0,1,6,C,1,1.0,
2733,0.4733,0.4772,0.2612,0.3984,0.8991,961,0,0.1041,0,1,6,C,1,,1.0
2734,0.4814,0.4562,0.2716,0.3981,0.8786,962,0,0.1081,0,1,6,C,1,1.0,
2735,0.5024,0.4541,0.2867,0.4078,0.9151,963,0,0.1169,0,1,6,C,1,1.0,
2736,0.3949,0.6164,0.2718,0.3585,0.9029,964,9,0.0974,0,1,1,C,1,1.0,
2737,0.3964,0.6116,0.2566,0.3469,0.9053,965,9,0.089,0,1,1,C,1,1.0,
2738,0.4428,0.4807,0.2295,0.3613,0.9213,966,8,0.0829,0,1,6,C,1,1.0,
2739,0.473,0.4829,0.2709,0.4077,0.9082,967,0,0.1105,0,1,6,C,1,,1.0
2740,0.4577,0.6121,0.2408,0.3783,0.9319,968,8,0.0911,0,1,6,C,1,1.0,
2741,0.564,0.4936,0.2833,0.376,0.8736,969,0,0.1065,0,1,6,C,1,1.0,
2742,0.3788,0.5755,0.2755,0.3609,0.9039,970,9,0.0994,0,1,1,C,1,,1.0
2743,0.4693,0.4268,0.2793,0.4186,0.9118,971,0,0.1169,0,1,6,C,1,1.0,
2744,0.3746,0.5742,0.2702,0.3627,0.8953,972,9,0.098,0,1,1,C,1,1.0,
2745,0.3881,0.5991,0.2708,0.3691,0.85,973,9,0.0999,0,1,1,C,1,,1.0
2746,0.5103,0.4623,0.2896,0.4201,0.9083,974,0,0.1217,0,1,6,C,1,,1.0
2747,0.4754,0.4877,0.289,0.4093,0.9029,975,0,0.1183,0,1,6,C,1,1.0,
2748,0.4276,0.481,0.4852,0.605,0.8797,976,0,0.2936,0,1,6,C,1,1.0,
2750,0.4658,0.5645,0.4326,0.6398,0.8638,977,8,0.2768,0,1,6,C,1,1.0,
2752,0.5453,0.639,0.2929,0.4716,0.8684,978,12,0.1381,0,1,6,C,1,1.0,
2754,0.5986,0.4862,0.2574,0.3941,0.8614,979,0,0.1014,0,1,6,C,1,1.0,
2755,0.0477,0.7178,0.0601,0.2911,0.0041,979,9,0.0175,1,1,1,C,1,1.0,
2756,0.5104,0.5078,0.1594,0.1303,0.5076,980,9,0.0208,0,1,1,C,1,1.0,
2757,0.3244,0.7164,0.1557,0.1165,0.2678,980,9,0.0181,1,1,1,C,1,1.0,
2758,0.4605,0.6322,0.1588,0.1159,0.1411,980,9,0.0184,2,1,1,C,1,1.0,
2759,0.0673,0.4583,0.1023,0.1237,0.0415,980,9,0.0127,3,1,1,C,1,,1.0
2760,0.031,0.3674,0.022,0.1186,0.0024,980,9,0.0026,4,1,1,C,1,,1.0
2761,0.5646,0.4941,0.389,0.4332,0.852,981,9,0.1685,0,1,1,C,1,1.0,
2762,0.8189,0.138,0.2964,0.2421,0.0268,981,9,0.0717,1,1,1,C,1,1.0,
2770,0.5129,0.5173,0.1322,0.1906,0.9284,983,0,0.0252,0,1,6,C,1,1.0,
2771,0.5129,0.5173,0.1322,0.1906,0.0012,983,12,0.0252,1,1,5,C,1,1.0,
2773,0.5129,0.5173,0.1322,0.1906,0.001,983,7,0.0252,3,1,5,C,1,1.0,
2774,0.5072,0.4933,0.1307,0.1946,0.8917,984,0,0.0254,0,1,6,C,1,1.0,
2775,0.5078,0.4932,0.1295,0.1942,0.0376,984,12,0.0251,1,1,5,C,1,,1.0
2778,0.507,0.4934,0.1314,0.1957,0.0013,984,7,0.0257,4,1,5,C,1,1.0,
2781,0.5049,0.4965,0.1368,0.2098,0.5327,985,12,0.0287,0,1,6,C,1,1.0,
2782,0.5044,0.4963,0.1366,0.2089,0.3819,985,0,0.0285,1,1,5,C,1,1.0,
2785,0.5052,0.4956,0.1417,0.2135,0.0018,985,7,0.0302,4,0,4,C,1,,0.0
2788,0.4843,0.5299,0.1274,0.1907,0.9075,986,0,0.0243,0,1,6,C,1,1.0,
2789,0.4843,0.5299,0.1274,0.1907,0.0013,986,12,0.0243,1,1,5,C,1,1.0,
2791,0.4843,0.5299,0.1274,0.1907,0.001,986,7,0.0243,3,1,5,C,1,1.0,
2792,0.4563,0.3017,0.1151,0.1858,0.9022,987,0,0.0214,0,1,6,C,1,1.0,
2793,0.5225,0.5093,0.1205,0.1838,0.8922,987,0,0.0222,1,1,6,C,1,,1.0
2794,0.4564,0.3005,0.1164,0.1868,0.0014,987,12,0.0217,2,1,5,C,1,1.0,
2795,0.5221,0.5077,0.1207,0.1862,0.0013,987,12,0.0225,3,1,5,C,1,,1.0
2799,0.5219,0.4872,0.125,0.192,0.9135,988,0,0.024,0,1,6,C,1,1.0,
2800,0.522,0.487,0.1257,0.1923,0.0012,988,12,0.0242,1,1,5,C,1,,1.0
2802,0.5021,0.5101,0.1204,0.188,0.9008,989,0,0.0226,0,1,6,C,1,1.0,
2803,0.5017,0.5101,0.1202,0.1874,0.0017,989,12,0.0225,1,1,5,C,1,1.0,
2806,0.4954,0.5069,0.1239,0.1887,0.9115,990,0,0.0234,0,1,6,C,1,1.0,
2807,0.4954,0.5069,0.1239,0.1887,0.0013,990,12,0.0234,1,1,5,C,1,,1.0
2809,0.4954,0.5069,0.1239,0.1887,0.001,990,7,0.0234,3,1,5,C,1,1.0,
2810,0.5251,0.4859,0.123,0.1878,0.9131,991,0,0.0231,0,1,6,C,1,1.0,
2811,0.5251,0.4859,0.1233,0.1884,0.0012,991,12,0.0232,1,1,5,C,1,1.0,
2813,0.5006,0.5151,0.1149,0.1846,0.8972,992,0,0.0212,0,1,6,C,1,1.0,
2814,0.5002,0.515,0.1149,0.1842,0.0014,992,12,0.0212,1,1,5,C,1,1.0,
2816,0.4996,0.4805,0.128,0.1883,0.8995,993,0,0.0241,0,1,6,C,1,1.0,
2817,0.4988,0.48,0.1268,0.19,0.0012,993,12,0.0241,1,1,5,C,1,1.0,
2819,0.5136,0.5089,0.126,0.1897,0.9206,994,0,0.0239,0,1,6,C,1,1.0,
2820,0.5136,0.5089,0.126,0.1897,0.0013,994,12,0.0239,1,1,5,C,1,,1.0
2822,0.5136,0.5089,0.126,0.1897,0.001,994,7,0.0239,3,1,5,C,1,1.0,
2823,0.5146,0.5111,0.1339,0.1961,0.9193,995,0,0.0263,0,1,6,C,1,1.0,
2825,0.5155,0.5109,0.1353,0.1971,0.0021,995,12,0.0267,2,1,5,C,1,1.0,
2827,0.5146,0.5111,0.1339,0.1961,0.001,995,7,0.0263,4,1,5,C,1,1.0,
2828,0.5195,0.5031,0.1257,0.19,0.9039,996,0,0.0239,0,1,6,C,1,1.0,
2829,0.5194,0.5031,0.1261,0.1901,0.0014,996,12,0.024,1,1,5,C,1,1.0,
2832,0.5023,0.5089,0.1203,0.1872,0.9024,997,0,0.0225,0,1,6,C,1,,1.0
2833,0.5014,0.5089,0.12,0.1872,0.0013,997,12,0.0225,1,1,5,C,1,,1.0
2835,0.5225,0.4896,0.1166,0.1845,0.9112,998,0,0.0215,0,1,6,C,1,1.0,
2836,0.5225,0.4895,0.1173,0.1849,0.0013,998,12,0.0217,1,1,5,C,1,1.0,
2838,0.518,0.515,0.1237,0.1911,0.9119,999,0,0.0236,0,1,6,C,1,1.0,
2839,0.518,0.5149,0.1239,0.1911,0.0014,999,12,0.0237,1,1,5,C,1,,1.0
2842,0.518,0.5149,0.1239,0.1911,0.001,999,7,0.0237,4,1,5,C,1,1.0,
2843,0.5169,0.4966,0.1189,0.184,0.9012,1000,0,0.0219,0,1,6,C,1,1.0,
2844,0.5169,0.4966,0.1189,0.184,0.0014,1000,12,0.0219,1,1,5,C,1,1.0,
2846,0.5171,0.4968,0.117,0.1841,0.001,1000,7,0.0216,3,1,5,C,1,1.0,
2847,0.5062,0.4997,0.1205,0.1881,0.8969,1001,0,0.0227,0,1,6,C,1,,1.0
2848,0.5064,0.4989,0.121,0.1888,0.0016,1001,12,0.0228,1,1,5,C,1,,1.0
2851,0.5207,0.4948,0.1224,0.1897,0.9034,1002,0,0.0232,0,1,6,C,1,1.0,
2852,0.5202,0.4945,0.1225,0.1896,0.0014,1002,12,0.0232,1,1,5,C,1,1.0,
2855,0.5208,0.4948,0.1227,0.1896,0.001,1002,7,0.0233,4,1,5,C,1,1.0,
2856,0.5156,0.5036,0.1237,0.1938,0.9088,1003,0,0.024,0,1,6,C,1,1.0,
2857,0.5156,0.5036,0.1237,0.1938,0.0026,1003,12,0.024,1,1,5,C,1,1.0,
2861,0.5156,0.5036,0.1237,0.1938,0.0011,1003,7,0.024,5,1,5,C,1,1.0,
2862,0.5099,0.5019,0.1197,0.1884,0.8984,1004,0,0.0225,0,1,6,C,1,1.0,
2863,0.5099,0.5019,0.1197,0.1884,0.0017,1004,12,0.0225,1,1,5,C,1,1.0,
2866,0.5099,0.5019,0.1197,0.1884,0.001,1004,7,0.0225,4,1,5,C,1,1.0,
